test
;Temps;Déplacement machine;Charge;Charge interpolée VIC;Déformation interpolée VIC;Déplacement Delta_L interpolé
1544;141.683;7.080840000000002;6671.44531;4985.017212121212;0.06844106101010101;1.7608471111111106
1545;141.736;7.083640000000003;6592.37256;4984.965090909091;0.06844065090909092;1.7613960000000004
1546;141.746;7.084099999999999;6511.19385;4984.897333333333;0.06844011777777778;1.7621095555555548
1547;141.759;7.084700000000005;6434.27246;4984.376121212121;0.06843601676767677;1.7675984444444448
1548;141.859;7.089860000000002;6445.91943;4984.008888888889;0.06843693555555556;1.772485111111111
1549;141.959;7.09451;6496.56641;4984.129259259259;0.06845375037037038;1.7754647407407405
1550;142.059;7.099630000000005;6552.70898;4984.249629629629;0.06847056518518518;1.7784443703703698
1551;142.159;7.104620000000004;6602.94971;4984.361574074074;0.06848620296296297;1.7812154259259259
1552;142.252;7.10962;6527.90186;4984.481944444445;0.06850301777777779;1.7841950555555552
1553;142.352;7.114110000000004;6556.30127;4984.602314814815;0.06851983259259259;1.7871746851851844
1554;142.452;7.11936;6612.89307;4984.63;0.0685173688888889;1.7903963931623923
1555;142.552;7.124160000000003;6659.73047;4984.63;0.0685121888888889;1.7924716239316236
1556;142.615;7.1276300000000035;6582.81348;4984.63;0.06850396666666667;1.7957656410256406
1557;142.715;7.1324400000000026;6551.0752;4984.63;0.06849574444444445;1.7990596581196576
1558;142.815;7.137370000000004;6598.51855;4984.63;0.06848752222222222;1.8023536752136746
1559;142.915;7.142450000000004;6639.07715;4984.63;0.06848612444444445;1.8029136581196574
1560;142.932;7.143250000000002;6559.34131;4984.63;0.06848497333333334;1.8033748205128202
1561;142.946;7.143990000000002;6481.61035;4984.63;0.06847675111111111;1.8066688376068372
1562;143.046;7.149320000000003;6472.67725;4984.321608133087;0.0684869977818854;1.8098562476894633
1563;143.146;7.1537700000000015;6520.68848;4983.963012939002;0.06850025101663586;1.8130263031423293
1564;143.246;7.159170000000003;6578.7915;4983.708410351202;0.06850966081330868;1.8152770425138633
1565;143.317;7.162379999999999;6502.01123;4983.349815157117;0.06852291404805916;1.8184470979667282
1566;143.417;7.167819999999999;6498.91309;4982.991219963031;0.06853616728280962;1.821617153419593
1567;143.517;7.172290000000004;6547.57031;4982.738767123287;0.06854867534246575;1.8245010958904107
1568;143.617;7.177660000000003;6605.23535;4983.043561643835;0.06855727123287672;1.8258829452054794
1569;143.717;7.182459999999999;6649.75977;4983.266061643835;0.06856354623287672;1.8268916952054792
1570;143.79;7.186489999999999;6574.04102;4983.570856164383;0.06857214212328767;1.8282735445205476
1571;143.89;7.1910000000000025;6563.76611;4983.875650684931;0.06858073801369864;1.8296553938356164
1572;143.99;7.196310000000004;6617.1582;4984.180445205479;0.0685893339041096;1.831037243150685
1573;144.09;7.201059999999998;6649.96387;4984.4634343434345;0.06859732626262627;1.8323373737373736
1574;144.19;7.206490000000002;6623.34912;4984.332121212122;0.06859385151515152;1.8320848484848484
1575;144.29;7.21096;6605.92676;4984.200808080808;0.06859037676767676;1.8318323232323233
1576;144.39;7.216340000000002;6638.44189;4984.069494949495;0.06858690202020203;1.8315797979797979
1577;144.49;7.221139999999998;6672.20166;4983.974949494949;0.0685844002020202;1.8313979797979798
1578;144.562;7.225120000000004;6595.92676;4983.9394949494945;0.06858346202020202;1.831329797979798
1579;144.589;7.226440000000004;6520.84375;4983.809333333333;0.0685805;1.831443666666666
1580;144.689;7.230960000000003;6560.89062;4983.690814814815;0.06858272222222221;1.8352621851851842
1581;144.789;7.236400000000003;6618.30029;4983.572296296296;0.06858494444444443;1.8390807037037036
1582;144.889;7.241160000000001;6664.82764;4983.453777777778;0.06858716666666666;1.8428992222222216
1583;144.989;7.246300000000005;6707.66016;4983.4099259259265;0.06858798888888888;1.8443120740740737
1584;145.026;7.247860000000003;6627.23779;4983.392148148148;0.06858832222222222;1.844884851851851
1585;145.041;7.248580000000004;6549.14551;4983.27362962963;0.06859054444444444;1.848703370370369
1586;145.141;7.253869999999999;6552.83105;4983.173777777778;0.06859254111111111;1.8526334999999996
1587;145.241;7.258580000000002;6603.80762;4983.144148148149;0.06859368925925925;1.8569834999999995
1588;145.341;7.263960000000004;6661.15381;4983.114518518519;0.0685948374074074;1.8613334999999995
1589;145.441;7.268560000000001;6704.24658;4983.0848888888895;0.06859598555555556;1.8656834999999996
1590;145.541;7.273920000000004;6626.10742;4983.080740740741;0.0685961462962963;1.8662925000000001
1591;145.555;7.274650000000001;6547.39453;4983.051111111112;0.06859729444444444;1.8706425000000002
1592;145.655;7.27946;6542.13867;4983.021481481482;0.0685984425925926;1.8749925000000003
1593;145.755;7.284600000000005;6596.71387;4983.464957264958;0.06859286495726497;1.880523504273504
1594;145.855;7.289340000000003;6641.88379;4983.619521367522;0.06859090752136753;1.8823692478632483
1595;145.888;7.291170000000001;6564.86279;4984.0878974358975;0.0685849758974359;1.8879624102564099
1596;145.988;7.295960000000001;6571.44189;4984.556273504274;0.06857904427350428;1.8935555726495716
1597;146.088;7.301310000000001;6629.146;4985.02464957265;0.06857311264957265;1.8991487350427334
1598;146.188;7.305840000000003;6673.40771;4985.141743589744;0.06857162974358974;1.9005470256410242
1599;146.213;7.307099999999998;6596.14258;4985.216683760684;0.06857068068376068;1.9014419316239313
1600;146.229;7.308;6519.52051;4985.68505982906;0.06856474905982905;1.9070350940170928
1601;146.329;7.3133300000000006;6530.06348;4985.683777777778;0.0685736311111111;1.9083453333333331
1602;146.429;7.31823;6583.58301;4985.593037037037;0.06858533481481481;1.9088397777777777
1603;146.529;7.323190000000004;6637.65723;4985.502296296297;0.0685970385185185;1.909334222222222
1604;146.629;7.328119999999998;6687.97217;4985.417907407408;0.06860792296296296;1.9097940555555557
1605;146.722;7.33296;6611.98145;4985.327166666667;0.06861962666666666;1.9102885
1606;146.822;7.338000000000001;6590.35059;4985.248033395176;0.06863029499072355;1.9106734508348795
1607;146.922;7.342739999999999;6641.66699;4985.1886641929505;0.0686392003710575;1.9108719666048237
1608;147.022;7.3477299999999985;6693.83838;4985.148293135436;0.06864525602968459;1.9110069573283859
1609;147.09;7.351390000000002;6617.8042;4985.13879406308;0.06864668089053803;1.911038719851577
1610;147.106;7.3521300000000025;6539.22607;4985.079424860854;0.06865558627087198;1.9112372356215213
1611;147.206;7.35718;6552.84766;4985.020055658627;0.06866449165120593;1.9114357513914657
1612;147.306;7.361930000000001;6604.271;4984.9606864564;0.06867339703153989;1.91163426716141
1613;147.406;7.3669300000000035;6658.06152;4985.1083931623925;0.06867215452991453;1.911602717948718
1614;147.506;7.3720500000000015;6703.08105;4985.174068376068;0.0686709747008547;1.9115748205128205
1615;147.54;7.373600000000003;6627.57373;4985.36723076923;0.06866750461538462;1.9114927692307693
1616;147.64;7.378910000000005;6643.82715;4985.560393162393;0.06866403452991453;1.9114107179487179
1617;147.74;7.38344;6688.0166;4985.753555555555;0.06866056444444445;1.9113286666666667
1618;147.84;7.3889;6705.41602;4985.78252991453;0.06866004393162393;1.911316358974359
1619;147.855;7.389630000000004;6628.31641;4985.828888888888;0.06865921111111112;1.9112966666666666
1620;147.879;7.390709999999999;6553.2207;4986.0220512820515;0.06865574102564102;1.9112146153846152
1621;147.979;7.395850000000003;6602.10986;4985.752696245734;0.06864838088737202;1.9110562116040954
1622;148.079;7.4004699999999985;6651.46338;4985.285119453925;0.06863935358361775;1.9108650853242322
1623;148.179;7.405650000000001;6705.13867;4984.8175426621165;0.06863032627986348;1.9106739590443687
1624;148.279;7.410589999999999;6746.99414;4984.61180887372;0.06862635426621161;1.9105898634812286
1625;148.323;7.4128200000000035;6668.9209;4984.56505119454;0.06862545153583618;1.9105707508532423
1626;148.333;7.413429999999998;6590.77783;4984.499590443686;0.06862418771331058;1.9105439931740613
1627;148.347;7.414300000000004;6512.44629;4984.032013651878;0.06861516040955631;1.910352866894198
1628;148.447;7.419080000000001;6520.95264;4983.564436860069;0.06860613310580206;1.9101617406143345
1629;148.547;7.4239999999999995;6574.14697;4983.449016697588;0.0686059387755102;1.910283209647495
1630;148.647;7.429070000000003;6628.6709;4983.65866419295;0.06861389795918367;1.910693228200371
1631;148.747;7.4343100000000035;6682.62354;4983.868311688312;0.06862185714285715;1.9111032467532467
1632;148.847;7.438870000000001;6722.28662;4983.989907235622;0.06862647346938776;1.9113410575139145
1633;148.905;7.4417100000000005;6646.95996;4984.199554730983;0.06863443265306123;1.9117510760667902
1634;149.005;7.447209999999998;6613.48096;4984.409202226345;0.06864239183673469;1.9121610946196659
1635;149.105;7.451990000000002;6664.07568;4984.331428571429;0.06865678571428571;1.9123571428571429
1636;149.205;7.45702;6714.11475;4984.136257545272;0.06867380784708249;1.9124657947686117
1637;149.305;7.461890000000004;6680.99219;4984.099175050302;0.06867704205231388;1.9124864386317908
1638;149.324;7.462920000000004;6604.18408;4983.904004024145;0.06869406418511066;1.9125950905432596
1639;149.424;7.4679;6619.04102;4983.708832997988;0.06871108631790744;1.9127037424547284
1640;149.524;7.473150000000004;6674.49365;4983.513661971831;0.0687281084507042;1.9128123943661972
1641;149.624;7.477679999999999;6718.88086;4983.137662337663;0.06873454526901669;1.9130270500927642
1642;149.724;7.48292;6764.05078;4982.903896103896;0.0687379293135436;1.9131606307977735
1643;149.784;7.485980000000005;6687.35645;4982.8493506493505;0.06873871892393321;1.9131917996289425
1644;149.798;7.486609999999999;6608.49365;4982.45974025974;0.06874435899814471;1.9134144341372912
1645;149.898;7.491840000000003;6602.80371;4982.07012987013;0.06874999907235621;1.91363706864564
1646;149.998;7.4964200000000005;6651.50781;4981.680519480519;0.06875563914656772;1.913859703153989
1647;150.098;7.501600000000003;6705.55615;4981.5514505119445;0.06875723412969284;1.9139764846416383
1648;150.195;7.506450000000001;6629.48486;4982.157252559727;0.06874737064846417;1.9138024232081912
1649;150.295;7.5117699999999985;6641.48291;4982.763054607508;0.06873750716723549;1.913628361774744
1650;150.395;7.516210000000001;6686.10156;4983.36885665529;0.06872764368600683;1.913454300341297
1651;150.495;7.521560000000001;6737.37988;4983.974658703071;0.06871778020477816;1.9132802389078498
1652;150.595;7.526310000000002;6768.44482;4984.332081911262;0.06871196075085324;1.913177542662116
1653;150.654;7.529600000000002;6693.1748;4984.937883959044;0.06870209726962458;1.9130034812286691
1654;150.754;7.534379999999999;6661.43164;4985.888181818182;0.0687155;1.9133909090909091
1655;150.854;7.53933;6709.104;4986.845510204082;0.0687293775510204;1.9137897959183672
1656;150.954;7.54439;6752.57422;4987.802838589981;0.06874325510204081;1.9141886827458254
1657;151.054;7.549750000000003;6752.29053;4988.760166975881;0.06875713265306121;1.9145875695732837
1658;151.154;7.554230000000004;6734.99951;4989.7174953617805;0.06877101020408162;1.914986456400742
1659;151.254;7.559460000000001;6764.38184;4989.62102739726;0.06877311352739726;1.9150206849315068
1660;151.354;7.564230000000002;6783.07178;4988.808835616438;0.06876715633561643;1.9148058904109588
1661;151.452;7.569590000000005;6704.95996;4987.980068493151;0.06876107756849315;1.9145867123287672
1662;151.552;7.57405;6686.79102;4987.151301369863;0.06875499880136987;1.9143675342465754
1663;151.652;7.579419999999999;6737.59717;4986.322534246576;0.06874892003424658;1.9141483561643835
1664;151.752;7.5841899999999995;6774.68164;4985.850136986302;0.06874545513698631;1.9140234246575343
1665;151.809;7.587389999999999;6698.04492;4985.709246575343;0.06874442174657534;1.9139861643835616
1666;151.826;7.588320000000003;6622.81006;4985.102329020333;0.06874677744916821;1.9140237707948242
1667;151.926;7.592820000000003;6633.94922;4984.745582255084;0.06875864436229205;1.914350942698706
1668;152.026;7.598100000000002;6689.8999;4984.388835489834;0.06877051127541589;1.9146781146025877
1669;152.126;7.6028400000000005;6737.50977;4984.032088724584;0.06878237818853974;1.9150052865064695
1670;152.226;7.6082700000000045;6786.93457;4983.675341959335;0.06879424510166358;1.915332458410351
1671;152.326;7.612749999999998;6815.14062;4983.464861367837;0.06880124658040665;1.9155254898336413
1672;152.385;7.615920000000003;6737.81543;4983.375616438357;0.06880481010273973;1.9155632020547946
1673;152.485;7.620910000000002;6710.25342;4983.430410958904;0.06880390256849316;1.915445051369863
1674;152.585;7.626240000000003;6755.89307;4983.485205479452;0.06880299503424658;1.9153269006849314
1675;152.685;7.630740000000003;6771.26465;4983.5208219178085;0.06880240513698631;1.915250102739726
1676;152.75;7.634160000000001;6695.64795;4983.534520547945;0.06880217825342466;1.915220565068493
1677;152.775;7.635649999999998;6619.73291;4983.589315068493;0.06880127071917809;1.9151024143835615
1678;152.875;7.64038;6658.74463;4983.644109589041;0.0688003631849315;1.91498426369863
1679;152.975;7.64575;6714.50781;4983.7873012939;0.06880729186691312;1.9151691682070238
1680;153.075;7.650260000000003;6757.6582;4983.966598890943;0.0688174212569316;1.9154778558225507
1681;153.175;7.655550000000005;6802.85693;4984.088521256932;0.06882430924214418;1.915687763401109
1682;153.243;7.658810000000003;6726.31836;4984.267818853974;0.06883443863216265;1.9159964510166358
1683;153.343;7.664050000000003;6727.01318;4984.447116451017;0.06884456802218114;1.9163051386321626
1684;153.443;7.668710000000004;6772.42822;4984.626414048059;0.06885469741219963;1.9166138262476895
1685;153.543;7.673900000000003;6818.17578;4984.71;0.0688440875;1.91635
1686;153.618;7.6776200000000046;6741.62988;4984.819589041096;0.06882927585616438;1.9159801369863014
1687;153.718;7.682839999999999;6745.06396;4984.929178082192;0.06881446421232876;1.9156102739726029
1688;153.818;7.687510000000003;6786.63965;4985.038767123288;0.06879965256849314;1.915240410958904
1689;153.918;7.692620000000005;6828.63281;4985.070547945205;0.06879535719178081;1.9151331506849316
1690;153.947;7.694230000000005;6748.22266;4985.085890410959;0.06879328356164383;1.9150813698630138
1691;153.961;7.694990000000004;6672.59473;4985.195479452055;0.06877847191780821;1.9147115068493152
1692;154.061;7.6996600000000015;6660.63379;4985.185018315019;0.06876874578754578;1.914451208791209
1693;154.161;7.704889999999999;6716.71875;4984.919450549451;0.06876982637362637;1.9144237362637362
1694;154.261;7.709530000000001;6764.51465;4984.653882783883;0.06877090695970696;1.9143962637362637
1695;154.361;7.7149300000000025;6815.27637;4984.430805860806;0.06877181465201465;1.9143731868131868
1696;154.445;7.718879999999999;6734.90088;4984.401593406594;0.06877193351648352;1.9143701648351648
1697;154.456;7.719540000000002;6659.70215;4984.345824175824;0.06877216043956043;1.9143643956043956
1698;154.477;7.720829999999999;6584.22705;4984.080256410256;0.06877324102564102;1.9143369230769232
1699;154.577;7.725520000000003;6628.31738;4983.823798319328;0.0687746425210084;1.9143189075630251
1700;154.677;7.730580000000003;6682.34375;4984.013714285714;0.06879176857142856;1.9147642857142857
1701;154.777;7.735530000000004;6734.5166;4984.203630252101;0.06880889462184873;1.9152096638655463
1702;154.877;7.740790000000004;6787.2666;4984.393546218487;0.06882602067226891;1.9156550420168068
1703;154.977;7.745370000000001;6824.96631;4984.513193277311;0.06883681008403361;1.915935630252101
1704;155.04;7.748550000000002;6747.43506;4984.703109243697;0.06885393613445379;1.9163810084033612
1705;155.14;7.753810000000001;6748.67773;4984.893025210084;0.06887106218487395;1.916826386554622
1706;155.24;7.758830000000003;6800.26611;4984.95;0.06887268051948052;1.9169301298701298
1707;155.34;7.763629999999999;6842.88867;4984.95;0.06887177551020408;1.9169224489795917
1708;155.358;7.764410000000005;6764.66064;4984.95;0.06887127272727273;1.9169181818181817
1709;155.368;7.764880000000005;6682.18848;4984.95;0.0688706693877551;1.9169130612244898
1710;155.38;7.7654700000000005;6604.87695;4984.95;0.06886564155844156;1.9168703896103896
1711;155.48;7.771000000000001;6604.74268;4984.95;0.06886061372912801;1.9168277179962894
1712;155.58;7.775600000000004;6653.92822;4984.95;0.06885558589981447;1.9167850463821894
1713;155.68;7.78087;6710.96143;4984.95;0.06885055807050093;1.9167423747680892
1714;155.78;7.785440000000001;6758.36865;4984.539777777778;0.06884448803418804;1.9166001367521368
1715;155.88;7.790900000000001;6793.75;4983.9619999999995;0.0688379923076923;1.9164172307692309
1716;155.98;7.795660000000005;6770.15039;4983.384222222222;0.06883149658119658;1.9162343247863247
1717;156.08;7.800780000000003;6819.81494;4982.806444444444;0.06882500085470085;1.9160514188034188
1718;156.18;7.80547;6858.23926;4982.4655555555555;0.06882116837606837;1.9159435042735042
1719;156.239;7.80883;6782.94629;4982.390444444444;0.06882032393162393;1.9159197264957264
1720;156.252;7.809570000000001;6705.20215;4981.812666666667;0.0688138282051282;1.9157368205128205
1721;156.352;7.814250000000001;6683.18408;4981.828373382625;0.06956597911275407;1.9181161552680217
1722;156.452;7.81953;6739.70801;4982.273844731977;0.07086749482439911;1.922350905730129
1723;156.552;7.824080000000002;6787.20703;4982.71931608133;0.07216901053604413;1.9265856561922359
1724;156.652;7.829550000000005;6841.11621;4983.164787430684;0.07347052624768954;1.930820406654344
1725;156.752;7.834319999999998;6842.81299;4983.2182439926055;0.07362670813308696;1.931328576709797
1726;156.764;7.835030000000003;6766.50098;4983.280609981515;0.07380892033271703;1.9319214417744912
1727;156.778;7.83587;6690.52344;4983.7260813308685;0.07511043604436207;1.9361561922365982
1728;156.878;7.840470000000003;6683.80664;4984.016017094017;0.07609721623931628;1.9400672820512823
1729;156.978;7.845590000000001;6738.94043;4984.0997777777775;0.07666678888888892;1.9435493333333334
1730;157.078;7.850540000000002;6788.79834;4984.147521367521;0.07699144529914527;1.9455341025641024
1731;157.135;7.8534700000000015;6711.72021;4984.231282051282;0.07756101794871807;1.9490161538461546
1732;157.235;7.8585800000000035;6675.58838;4984.315042735043;0.07813059059829071;1.9524982051282058
1733;157.335;7.863340000000001;6726.09131;4984.398803418803;0.07870016324786334;1.9559802564102569
1734;157.435;7.868549999999999;6779.55908;4984.439008547009;0.07897355811965824;1.9576516410256417
1735;157.483;7.870780000000003;6703.93213;4984.62077922078;0.07922451948051949;1.9606897402597405
1736;157.583;7.876130000000003;6686.75684;4984.860111317254;0.07928835992578849;1.9634671057513913
1737;157.683;7.880540000000003;6734.77344;4985.099443413729;0.0793522003710575;1.9662444712430422
1738;157.783;7.886000000000003;6793.69043;4985.338775510204;0.07941604081632653;1.9690218367346939
1739;157.883;7.89076;6839.95312;4985.575714285715;0.07947924285714285;1.971771428571428
1740;157.982;7.896010000000004;6764.84668;4985.629240740741;0.07952852777777777;1.9746907222222212
1741;158.082;7.900559999999999;6750.25342;4985.0607222222225;0.07952908333333333;1.9780851666666657
1742;158.182;7.90598;6794.02686;4984.492203703704;0.07952963888888889;1.981479611111111
1743;158.282;7.910900000000005;6814.70117;4983.923685185185;0.07953019444444445;1.9848740555555555
1744;158.382;7.91592;6838.40967;4983.662166666666;0.07953045;1.9864354999999998
1745;158.428;7.91789;6762.51123;4983.571203703704;0.07953053888888889;1.9869786111111107
1746;158.444;7.918680000000002;6684.36523;4983.002685185184;0.07953109444444445;1.990373055555556
1747;158.544;7.924109999999999;6692.22021;4982.863549488055;0.07953725921501707;1.9937627815699663
1748;158.644;7.9288000000000025;6741.32666;4983.249215017065;0.07955027969283276;1.9971467406143346
1749;158.744;7.934139999999999;6794.46924;4983.550034129693;0.07956043566552902;1.9997862286689423
1750;158.822;7.937629999999999;6719.43604;4983.935699658703;0.07957345614334471;2.0031701877133106
1751;158.922;7.942910000000005;6697.44775;4984.321365187713;0.07958647662116042;2.006554146757679
1752;159.022;7.947760000000002;6749.45508;4984.707030716723;0.07959949709897611;2.0099381058020485
1753;159.122;7.953090000000003;6805.12256;4984.662374768089;0.07960179647495362;2.0119491836734693
1754;159.222;7.957540000000002;6845.74365;4983.885009276438;0.07958584100185528;2.0116226530612247
1755;159.322;7.9630399999999995;6779.75781;4983.107643784787;0.07956988552875696;2.0112961224489796
1756;159.422;7.967710000000004;6813.0625;4982.330278293136;0.07955393005565863;2.010969591836735
1757;159.522;7.97298;6855.97607;4981.78612244898;0.07954276122448979;2.010741020408163
1758;159.592;7.976040000000005;6777.92676;4981.568460111317;0.07953829369202227;2.0106495918367346
1759;159.62;7.977519999999998;6702.63623;4980.791094619666;0.07952233821892393;2.01032306122449
1760;159.72;7.98283;6754.47803;4981.552901023891;0.07954335733788397;2.0107785324232084
1761;159.82;7.987810000000003;6805.50586;4982.378839590444;0.07956591706484642;2.011266587030717
1762;159.92;7.992760000000004;6851.56201;4983.204778156997;0.07958847679180887;2.0117546416382255
1763;160.02;7.997610000000002;6869.94629;4983.469078498294;0.07959569590443685;2.0119108191126283
1764;160.052;7.999400000000001;6794.61133;4984.295017064846;0.07961825563139932;2.0123988737201364
1765;160.152;8.004170000000002;6795.28516;4985.1209556314;0.07964081535836177;2.0128869283276454
1766;160.252;8.009570000000004;6839.34766;4985.3852559726965;0.07964803447098975;2.0130431058020477
1767;160.284;8.011110000000002;6761.59229;4985.776777777778;0.07971877333333331;2.0156229629629623
1768;160.384;8.015730000000005;6727.55078;4986.015666666667;0.07980644;2.018937777777778
1769;160.484;8.021030000000003;6784.50244;4986.254555555556;0.07989410666666666;2.0222525925925923
1770;160.584;8.02601;6835.62305;4986.493444444444;0.07998177333333331;2.025567407407407
1771;160.684;8.030970000000003;6879.23682;4986.677388888889;0.08004927666666664;2.028119814814814
1772;160.761;8.034550000000003;6799.55078;4986.7108333333335;0.08006154999999998;2.0285838888888885
1773;160.775;8.035360000000004;6723.15088;4986.8275;0.08013259965753423;2.0318846404109583
1774;160.875;8.040610000000001;6719.02051;4986.5775;0.08015379828767123;2.0351432020547935
1775;160.975;8.045580000000001;6771.25293;4986.3275;0.08017499691780822;2.038401763698629
1776;161.075;8.050490000000003;6821.06543;4986.1625;0.08018898801369863;2.0405524143835607
1777;161.141;8.05357;6745.05127;4985.9125;0.08021018664383561;2.043810976027397
1778;161.241;8.05892;6739.53662;4985.6625;0.0802313852739726;2.0470695376712325
1779;161.341;8.06371;6791.27734;4985.388336414048;0.08025134713493531;2.0504041959334556
1780;161.441;8.068820000000002;6844.61719;4984.793142329021;0.0802548776340111;2.054749852125692
1781;161.541;8.073640000000005;6889.13672;4984.388410351202;0.08025727837338263;2.0577048983364135
1782;161.609;8.077330000000003;6810.70703;4984.3110351201485;0.08025773733826248;2.0582698336414045
1783;161.622;8.078009999999999;6731.11572;4983.71584103512;0.08026126783733827;2.062615489833641
1784;161.722;8.082770000000004;6711.08984;4983.120646950093;0.08026479833641405;2.066961146025877
1785;161.822;8.087969999999999;6767.08447;4982.525452865065;0.08026832883548983;2.0713068022181136
1786;161.922;8.092660000000002;6816.76416;4982.508068376068;0.08027387162393163;2.0737321196581195
1787;162.022;8.097880000000004;6870.02637;4983.142256410257;0.0802816835897436;2.0739919487179486
1788;162.122;8.10286;6913.79102;4983.497401709402;0.08028605829059829;2.074137452991453
1789;162.178;8.10584;6835.32812;4983.586188034188;0.08028715196581196;2.0741738290598293
1790;162.192;8.106520000000003;6757.63184;4984.220376068376;0.08029496393162393;2.0744336581196583
1791;162.292;8.111110000000004;6743.34326;4984.854564102564;0.0803027758974359;2.0746934871794873
1792;162.392;8.116500000000002;6800.48291;4985.488752136752;0.08031058786324786;2.0749533162393163
1793;162.492;8.121290000000002;6849.92822;4985.843555555555;0.0803165162962963;2.075140074074074
1794;162.592;8.12641;6898.18262;4985.604666666667;0.08031844222222222;2.0751715555555554
1795;162.692;8.131210000000003;6926.5498;4985.571222222223;0.08031871185185185;2.075175962962963
1796;162.706;8.131990000000002;6844.75781;4985.544944444445;0.0803189237037037;2.075179425925926
1797;162.717;8.132629999999999;6767.84375;4985.501944444444;0.08031927037037037;2.0751850925925925
1798;162.735;8.133700000000005;6691.60352;4985.263055555556;0.08032119629629629;2.0752165740740742
1799;162.835;8.13834;6723.06299;4985.024166666667;0.08032312222222222;2.0752480555555555
1800;162.935;8.143680000000003;6780.41406;4984.785277777778;0.08032504814814816;2.075279537037037
1801;163.035;8.148209999999999;6827.59277;4984.735897435898;0.08033096068376068;2.07543641025641
1802;163.135;8.153649999999999;6882.18848;4985.038461538462;0.08034427692307693;2.0758261538461538
1803;163.235;8.158280000000005;6858.48242;4985.341025641025;0.08035759316239316;2.0762158974358975
1804;163.335;8.163690000000003;6822.47461;4985.6435897435895;0.08037090940170939;2.0766056410256413
1805;163.435;8.168120000000002;6868.18799;4985.946153846154;0.08038422564102564;2.0769953846153846
1806;163.535;8.17378;6922.75391;4986.248717948718;0.08039754188034187;2.0773851282051283
1807;163.635;8.178429999999999;6951.21094;4986.297128205128;0.08039967247863247;2.0774474871794872
1808;163.651;8.17935;6868.78076;4986.33041025641;0.08040113726495726;2.077490358974359
1809;163.662;8.179990000000004;6789.82031;4986.37882051282;0.08040326786324786;2.077552717948718
1810;163.678;8.180900000000001;6714.56982;4986.0150549450545;0.08040474505494505;2.0775817032967034
1811;163.778;8.18542;6735.32471;4985.601135531136;0.08040533113553114;2.077583534798535
1812;163.878;8.190650000000005;6791.17822;4985.187216117216;0.08040591721611721;2.0775853663003665
1813;163.978;8.195430000000002;6840.95557;4984.773296703297;0.0804065032967033;2.0775871978021976
1814;164.078;8.200850000000003;6894.6333;4984.359377289377;0.08040708937728938;2.077589029304029
1815;164.178;8.205310000000004;6928.59521;4984.206227106228;0.08040730622710623;2.077589706959707
1816;164.215;8.207250000000002;6850.78467;4984.14413919414;0.08040739413919415;2.0775899816849814
1817;164.23;8.208120000000001;6773.17627;4984.414623287672;0.08039177020547945;2.0771950171232874
1818;164.33;8.213300000000004;6768.32666;4984.6920205479455;0.08037598253424658;2.076796044520548
1819;164.43;8.218450000000004;6821.69189;4984.969417808219;0.0803601948630137;2.076397071917808
1820;164.53;8.223120000000002;6867.60107;4985.246815068494;0.08034440719178082;2.0759980993150684
1821;164.63;8.228210000000004;6914.24854;4985.40493150685;0.08033540821917809;2.075770684931507
1822;164.687;8.231290000000001;6838.69043;4985.468732876712;0.08033177705479452;2.0756789212328766
1823;164.71;8.232350000000004;6762.02295;4985.746130136987;0.08031598938356165;2.075279948630137
1824;164.81;8.237450000000003;6802.00488;4985.589667282809;0.08032464731977819;2.075521645101664
1825;164.91;8.242060000000002;6849.83301;4985.410369685767;0.08033459186691312;2.0757970609981515
1826;165.01;8.247140000000002;6900.92139;4985.231072088724;0.08034453641404805;2.0760724768946397
1827;165.11;8.252180000000003;6941.35107;4985.08404805915;0.0803526909426987;2.07629831792976
1828;165.192;8.25649;6865.67969;4984.904750462108;0.08036263548983363;2.076573733826248
1829;165.292;8.261270000000003;6846.5625;4985.06801369863;0.08037117602739725;2.0767857534246574
1830;165.392;8.26625;6888.17725;4985.65493150685;0.08037576986301369;2.076861232876712
1831;165.468;8.270220000000002;6810.41992;4985.809383561644;0.08037697876712328;2.076881095890411
1832;165.488;8.271170000000005;6733.46289;4986.581643835617;0.08038302328767123;2.076980410958904
1833;165.588;8.276360000000004;6767.03418;4987.353904109589;0.08038906780821918;2.077079726027397
1834;165.688;8.280920000000002;6814.69385;4988.126164383561;0.08039511232876712;2.0771790410958904
1835;165.788;8.286079999999998;6868.81494;4988.898424657535;0.08040115684931506;2.0772783561643835
1836;165.888;8.290950000000002;6914.23779;4988.884118738405;0.0803967215213358;2.077154564007421
1837;165.988;8.296370000000003;6955.74561;4988.113005565863;0.08038266975881261;2.0768292764378478
1838;166.077;8.300360000000005;6880.02197;4987.246586270872;0.08036688126159554;2.076463784786642
1839;166.177;8.305610000000001;6875.56494;4986.380166975881;0.08035109276437848;2.076098293135436
1840;166.277;8.310490000000001;6912.62842;4985.51374768089;0.0803353042671614;2.07573280148423
1841;166.377;8.315870000000004;6876.28906;4985.392448979592;0.08033309387755101;2.075681632653061
1842;166.391;8.316560000000003;6798.79346;4984.623435897436;0.08032057025641025;2.0753940512820512
1843;166.491;8.321010000000001;6772.33057;4984.568735042735;0.08033198905982905;2.075677811965812
1844;166.591;8.326440000000005;6829.99707;4984.514034188034;0.08034340786324785;2.0759615726495726
